220,4250,FAREWAY STORES #882 / ELDORA,1232 14TH ST,ELDORA,50627,POINT (-93.10077 42.361055),42,HARDIN
221,3819,QUILLINS DECORAH,915 SHORT ST,DECORAH,52101,POINT (-91.79777100000001 43.291023),96,WINNESHIEK
222,4592,DYNO'S #29 / EMMETSBURG,2401  MAIN,EMMETSBURG,50536,POINT (-94.681939 43.111913),74,PALO ALTO
223,2567,HY-VEE DRUGSTORE / DAVENPORT,2200 WEST KIMBERLY,DAVENPORT,52806,POINT (-90.608201 41.560663),82,SCOTT
224,4722,WALGREENS #09476 / BURLINGTON,201 S CENTRAL AVE,BURLINGTON,56201,POINT (-95.79728 45.009612),29,DES MOINES
225,5471,WORLD LIQUOR & TOBACCO + VAPORS,1030 8TH ST,BOONE,50036,POINT (-93.876918 42.063831),8,BOONE
226,5176,SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET,455 EDGEWOOD RD NW,CEDAR RAPIDS,52405,POINT (-91.715903 41.97805),57,LINN
227,4804,WALGREENS #07833 / DES MOINES,3501 INGERSOLL AVE,DES MOINES,50312,POINT (-93.664571 41.586323),77,POLK
228,2559,HY-VEE FOOD STORE / ALBIA,301 HWY. 34 WEST,ALBIA,52531,POINT (-92.810772 41.015469),68,MONROE
229,2513,HY-VEE FOOD STORE #2 / IOWA CITY,812  S 1ST AVE,IOWA CITY,52240,,52,JOHNSON
230,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,1011  13TH ST NORTH,HUMBOLDT,50548,POINT (-94.227116 42.733221),46,HUMBOLDT
231,5115,PRONTO MARKET / MANLY,204  E SOUTH ST,MANLY,50456,POINT (-93.200966 43.284017),98,WORTH
232,4450,KUM & GO #157 / URBANDALE,4585 156TH ST,URBANDALE,50323,POINT (-93.833463 41.643162),77,POLK
233,2637,HY-VEE #5 / DAVENPORT,2351 W LOCUST,DAVENPORT,52804,POINT (-90.611972 41.538207),82,SCOTT
234,4464,PERFECT VALUE LIQUOR MART,5B  LINCOLN AVE,ELDRIDGE,52748,POINT (-90.547796 41.695329),82,SCOTT
235,4945,OSAGE LIQUORS,508  MAIN ST,OSAGE,50461,POINT (-92.814028 43.284116),66,MITCHELL
236,4557,HOMETOWN FOODS / TRAER,420 SECOND ST,TRAER,50675,POINT (-92.468086 42.193386),86,TAMA
237,3909,D AND S GROCERY,104 SE  A ST,MELCHER-DALLAS,50163,POINT (-93.24163400000002 41.222471),63,MARION
238,2663,HY-VEE FOOD STORE / URBANDALE,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,POLK
239,2618,HY-VEE DRUGSTORE #6 / CEDAR RAPIDS,505 BOYSON RD NE,CEDAR RAPIDS,52402,POINT (-91.63913 42.04671),57,LINN
240,3650,SPIRITS  STOGIES AND STUFF,118 SOUTH MAIN ST.,HOLSTEIN,51025,POINT (-95.544794 42.488704),47,IDA
241,3626,WAL-MART 2714 / SPENCER,500  11TH ST,SPENCER,51301,POINT (-95.152474 43.126816),21,CLAY
242,5050,FAREWAY STORES #147 / CARLISLE,1115  BLUESTEM DR,CARLISLE,50047,POINT (-93.499634 41.49794500000001),91,WARREN
243,4605,KUM & GO #509 / MARION,1203 BLAIRS FERRY RD,MARION,52302,POINT (-91.624929 42.03243700000001),57,LINN
244,5102,WILKIE LIQUORS,724 1ST  ST  SE,MOUNT VERNON,52314,POINT (-91.410401 41.918328),57,LINN
245,5366,LIQUOR BEER & TOBACCO OUTLET,1908 CLARK ST,CHARLES CITY,50616,POINT (-92.661881 43.05913400000001),34,FLOYD
246,5058,KUM & GO # 542 / URBANDALE,11989 HICKMAN RD,URBANDALE,50323,POINT (-93.781444 41.614946),77,POLK
247,2543,HY-VEE FOOD STORE #1 / OTTUMWA,1025 NORTH QUINCY AVE,OTTUMWA,52501,POINT (-92.438463 41.01558),90,WAPELLO
248,3721,WAL-MART 0913 / DECORAH,1798 OLD STAGE RD,DECORAH,52101,POINT (-91.753135 43.290041),96,WINNESHIEK
249,2501,HY-VEE  #2 / AMES,640 LINCOLNWAY,AMES,50010,POINT (-93.619455 42.022848),85,STORY
250,4992,OLD 34 GAS & GRILL,305 US 34 BUSINESS,DANVILLE,52623,POINT (-91.549759 40.965097),29,DES MOINES
251,4180,SMOKIN' JOE'S #10 TOBACCO AND LIQUOR OUTLET,480 7TH AVE,MARION,52302,POINT (-91.605094 42.033366),57,LINN
252,3805,WASHINGTON STREET MINI MART,1601 WASHINGTON ST,DAVENPORT,52804,POINT (-90.596253 41.535982),82,SCOTT
253,4384,KUM & GO #2093 / ADEL,409 NILE KINNICK DR,ADEL,50003,POINT (-94.017511 41.614114),25,DALLAS
254,5364,STATION MART,3594 LAFAYETTE ROAD,EVANSDALE,50707,POINT (-92.287994 42.47724500000001),7,BLACK HAWK
255,3838,SCHNUCKS / BETTENDORF,858 MIDDLE RD,BETTENDORF,52722,POINT (-90.520013 41.539421),48,IOWA
256,4879,SAM'S MINI MART / MORNINGSIDE AVE SIOUX CITY,4218 MORNINGSIDE AVE,SIOUX CITY,51106,POINT (-96.352851 42.47063),97,WOODBURY
257,4847,SLAGLE FOODS LECLAIRE,1301 EAGLE RIDGE RD,LECLAIRE,52753,POINT (-90.359813 41.587349),82,SCOTT
258,4345,LUCKY MART,1031 WEST ST,GRINNELL,50112,POINT (-92.727379 41.745903),79,POWESHIEK
259,3818,ROUND WINDOW LIQUOR,703 W PLEASANT ST,KNOXVILLE,50138,POINT (-93.10564100000002 41.320746),63,MARION
260,4969,LAKE LIQUORS WINE AND SPIRITS,910 N 8TH ST W,CLEAR LAKE,50428,POINT (-93.396651 43.142775),17,CERRO GORD
261,2593,HY-VEE FOOD STORE / CARROLL,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,CARROLL
262,3831,THE MARKET OF MADRID,301 ANNEX RD,MADRID,50156,POINT (-93.815365 41.87894000000001),8,BOONE
263,3918,SMOKIN' JOE'S #1 TOBACCO AND LIQUOR OUTLET,3120 ROCKINGHAM RD,DAVENPORT,52802,POINT (-90.621541 41.510082),82,SCOTT
264,3584,PIRILLO BEVERAGE,1011 S FREDERICK M/A PO BX 572,OELWEIN,50662,,33,FAYETTE
265,3625,WAL-MART 0892 / ANKENY,1002 SE NATIONAL DR,ANKENY,50021,POINT (-93.582348 41.70486400000001),77,POLK
266,5155,NEW STAR  /  ANSBOROUGH AVE,1459  ANSBOROUGH AVE,WATERLOO,50701,POINT (-92.376863 42.493091),7,BLACK HAWK
267,3632,WAL-MART 2004 / DUBUQUE,4200 DODGE ST,DUBUQUE,52003,POINT (-90.736955 42.489041),31,DUBUQUE
268,4291,FAREWAY STORES #597 / CRESTON,105 E ADAMS ST,CRESTON,50801,POINT (-94.237509 40.715722),88,UNION
269,2643,HY-VEE WINE AND SPIRITS / WATERLOO,2126 KIMBALL AVE,WATERLOO,50701,,7,BLACK HAWK
270,3698,INGERSOLL WINE MERCHANTS,1300  50TH ST,WEST DES MOINES,50266,POINT (-93.771159 41.590871),77,POLK
271,5503,ROLFE AREA MARKET,412 GARFIELD ST,ROLFE,50581,POINT (-94.52788900000002 42.814369),76,POCAHONTAS
272,4046,J AND K MARKET,113 W VANBUREN,CENTERVILLE,52544,POINT (-92.874795 40.734946),4,APPANOOSE
273,5323,HOMETOWN FOODS-GLADBROOK,320 2ND ST,GLADBROOK,50635,POINT (-92.716573 42.187654),86,TAMA
274,4153,FAREWAY STORES #067 / EVANSDALE,215 S EVANS RD,EVANSDALE,50707,POINT (-92.287834 42.475631),7,BLACK HAWK
275,4762,HUBER'S STORE INC.,101 MAIN ST,FORT ATKINSON,52144,POINT (-91.932448 43.14339),96,WINNESHIEK
276,4368,KUM & GO #570 / JOHNSTON,5800 NORTHGLEN DR,JOHNSTON,50131,POINT (-93.698308 41.682764),77,POLK
277,2521,HY-VEE FOOD AND DRUG / GRAND / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,POINT (-93.73162 41.571127),77,POLK
278,3660,WAL-MART 2935 / KNOXVILLE,814 W BELL AVE,KNOXVILLE,50138,POINT (-93.106728 41.306176),63,MARION
279,2607,HY-VEE WINE AND SPIRITS / SHENANDOAH,520 SO FREMONT,SHENANDOAH,51601,POINT (-95.385111 40.761736),73,PAGE
280,4097,SCHLESWIG FOODS AND SPIRITS,108  2ND ST,SCHLESWIG,51461,POINT (-95.436648 42.165983),24,CRAWFORD
281,4230,FAREWAY STORES #106 / CLIVE,10151 UNIVERSITY AVE,CLIVE,50325,POINT (-93.756489 41.600511),77,POLK
282,5148,MAIN ST MARKET  /  HOLY CROSS,882  MAIN ST,HOLY CROSS,52053,POINT (-90.995943 42.600941),31,DUBUQUE
283,4233,FAREWAY STORES #815 / CRESCO,112 S ELM ST,CRESCO,52136,POINT (-92.116902 43.371089),45,HOWARD
284,5138,KELLOGG COUNTRY STORE,103  BLAIR ST,KELLOGG,50135,POINT (-92.903113 41.7144),50,JASPER
285,4269,TIPTON FAMILY FOODS,610 CEDAR ST,TIPTON,52772,POINT (-91.128389 41.771753),16,CEDAR
286,4793,FORT MADISON FAST BREAK,5002 AVENUE O,FORT MADISON,52627,POINT (-91.377416 40.624074),56,LEE
287,5073,WILLIAMS BOULEVARD SERVICE  INC.,2601  WILLIAMS BLVD SW,CEDAR RAPIDS,52404,POINT (-91.706865 41.964545),57,LINN
288,2478,PRAIRIE MEADOWS,ONE PRAIRIE MEADOWS DRIVE,ALTOONA,50009,,77,POLK
289,2459,REINHART FOODS,200 STATE PO BOX 98,GUTHRIE CENTER,50115,,39,GUTHRIE
290,4473,CASEY'S GENERAL STORE #92 / PANORA,113  NE 3RD ST,PANORA,50216,POINT (-94.361364 41.692351),39,GUTHRIE
291,4247,FAREWAY STORES #879 / BELMOND,512 RIVER AVE N,BELMOND,50421,POINT (-93.616788 42.850357),99,WRIGHT
292,4289,FAREWAY STORES #062 / WAUKON,777  11TH AVE SW,WAUKON,52172,POINT (-91.484321 43.256623),3,ALLAMAKEE
293,5029,THE LIQUOR STOP LLC,211  W 53RD ST,DAVENPORT,52806,POINT (-90.57611300000002 41.574536),82,SCOTT
294,3886,WAL-MART 0646 / ANAMOSA,101  115 ST,ANAMOSA,52205,POINT (-91.26496500000002 42.101677),53,JONES
295,3784,HARTIG DRUG #14 / INDEPENDENCE,200  1ST ST EAST,INDEPENDENCE,50644,POINT (-91.893016 42.468721),10,BUCHANAN
296,5239,LEFTY'S CONVENIENCE STORE INC.,4649 HWY 13,CENTRAL CITY,52214,POINT (-91.532662 42.19892),57,LINN
297,4114,AFTER 5 SOMEWHERE,704 W 7TH ST PO BOX 372,ATLANTIC,50022,POINT (-95.023116 41.40406200000001),15,CASS
298,4312,I-80 LIQUOR / COUNCIL BLUFFS,2411 S 24TH ST #1,COUNCIL BLUFFS,51501,POINT (-95.8792 41.238092),78,POTTAWATTA
299,4182,FAREWAY STORES #008 / DYERSVILLE,1207  12TH AVE SE,DYERSVILLE,52040,POINT (-91.111904 42.475277),31,DUBUQUE
300,2670,HY-VEE FOOD STORE / CORALVILLE,2004 8TH  ST,CORALVILLE,52241,POINT (-91.591868 41.682337000000004),52,JOHNSON
301,4836,KUM & GO #52 / IOWA CITY,25 W BURLINGTON ST,IOWA CITY,52240,POINT (-91.537252 41.657904),52,JOHNSON
302,4001,WAL-MART 1787 / CARROLL,2014 KITTY HAWK AVE,CARROLL,51401,POINT (-94.893501 42.081312),14,CARROLL
303,4495,CASEY'S GENERAL STORE #3055 / GRUNDY CENTER,504  G AVE,GRUNDY CENTER,50638,POINT (-92.770411 42.361494),38,GRUNDY
304,4083,FAREWAY STORES #909 / ANKENY,109 SE ORALABOR RD,ANKENY,50021,POINT (-93.59949600000002 41.702811),77,POLK
305,2539,HY-VEE FOOD STORE / IOWA FALLS,HIGHWAY 65 SOUTH,IOWA FALLS,50126,,42,HARDIN
306,5460,SMOKIN JOE'S # 6 TOBACCO AND LIQUOR OUTLET,2411 2ND ST STE 4,CORALVILLE,52241,POINT (-91.599549 41.68363),52,JOHNSON
307,4428,KUM & GO #200 / AMES,4510 MORTENSEN RD,AMES,50014,POINT (-93.679803 42.01214),85,STORY
308,2662,HY-VEE WINE & SPIRITS / MUSCATINE,522 MULBERRY  SUITE A,MUSCATINE,52761,POINT (-91.04437 41.426615),70,MUSCATINE
309,4402,KUM & GO #80 / RIVERSIDE,1178 ENTERPRISE DR,RIVERSIDE,52327,POINT (-91.555044 41.486572),92,WASHINGTON
310,5077,WAL-MART 3150 / COUNCIL BLUFFS,1800 N 16TH ST,COUNCIL BLUFFS,51501,POINT (-95.867459 41.27737),78,POTTAWATTA
311,4006,LARCHWOOD OFFSALE,913 BROWN ST PO BOX 326,LARCHWOOD,51241,POINT (-96.435452 43.453843),60,LYON
312,5245,PHILLIPS 66,1516  SE  1ST ST,DES MOINES,50315,POINT (-93.613469 41.57592900000001),77,POLK
313,5158,BUCKY'S EXPRESS #19 / COUNCIL BLUFFS,1839  MADISON AVE,COUNCIL BLUFFS,51501,POINT (-95.82164100000001 41.241482),78,POTTAWATTA
314,5537,PRONTO MARKET / SUMNER,117 W 1ST ST,SUMNER,50674,POINT (-92.098713 42.847481),9,BREMER
315,4395,KUM & GO #133 / ELLSWORTH,1111 IA HIGHWAY 175,ELLSWORTH,50075,,40,HAMILTON
316,5238,NEW STAR / FORT DODGE,1923  5TH  AVE  S,FORT DODGE,50501,POINT (-94.170859 42.501169),94,WEBSTER
317,9906,JOHNSON BROTHERS WIRTZ,2515 DEAN AVENUE,DES MOINES,50317,POINT (-93.570027 41.591304),77,POLK
318,5299,PEARL CITY TOBACCO & LIQUOR OUTLET,200  GREEN STREET,MUSCATINE,52761,POINT (-91.05788 41.413877),70,MUSCATINE
319,3690,TARGET STORE T-1792 / WATERLOO,1501 E SAN MARNAN,WATERLOO,50702,POINT (-92.325387 42.464521),7,BLACK HAWK
320,3731,WAL-MART 1241 / DAVENPORT,5811 ELMORE AVE,DAVENPORT,52807,POINT (-90.525525 41.580212),82,SCOTT
321,4571,CASEY'S GENERAL STORE #2357 / ALLISON,100  CHERRY ST,ALLISON,50602,POINT (-92.790457 42.745202),12,BUTLER
322,3869,BOOTLEGGIN' BARZINI'S FIN,412  1ST AVE,CORALVILLE,52241,POINT (-91.565517 41.672672),52,JOHNSON
323,4170,DEWEY'S JACK AND JILL,115 E MAIN ST  PO BOX 359,WEST BRANCH,52358,POINT (-91.343394 41.671391),16,CEDAR
324,2655,HY-VEE FOOD STORE / CLARINDA,1200 S 16TH ST,CLARINDA,51632,POINT (-95.037849 40.726808),73,PAGE
325,2505,HY-VEE WINE AND SPIRITS / BOONE,1111  8TH ST,BOONE,50036,POINT (-93.876159 42.06479800000001),8,BOONE
326,2578,HY-VEE / CHARLES CITY,901 KELLY ST,CHARLES CITY,50616,POINT (-92.675068 43.067104),34,FLOYD
327,3045,BRITT FOOD CENTER,8 2ND ST NW,BRITT,50423,POINT (-93.801917 43.098696),41,HANCOCK
328,5341,JJ'S ON JOHNSON,235 EDGEWOOD RD NW,CEDAR RAPIDS,52405,POINT (-91.715929 41.974231),57,LINN
329,5525,HOP N SHOP / CLINTON,716 S 4TH ST,CLINTON,52732,POINT (-90.193204 41.838281),23,CLINTON
330,4518,CASEY'S GENERAL STORE #2824 / WDM,6630 MILLS CIVIC PARKWAY,WEST DES MOINES,50266,POINT (-93.799283 41.561791),77,POLK
331,4125,WAPELLO JACK AND JILL,503 HWY 61 SOUTH,WAPELLO,52653,POINT (-91.188949 41.173133),58,LOUISA
332,3995,BARMUDA DISTRIBUTION,6027 UNIVERSITY AVE STE 100,CEDAR FALLS,50613,POINT (-92.430437 42.512768),7,BLACK HAWK
333,2626,HY-VEE DRUGSTORE / UNIVERSITY / DSM,4100 UNIVERSITY AVE,DES MOINES,50311,POINT (-93.673222 41.600361),77,POLK
334,5462,7STAR LIQUOR & TOBACCO OUTLET,502 E AVE NW,CEDAR RAPIDS,52405,POINT (-91.680323 41.977958),57,LINN
335,5326,ALS LIQUOR,215 W. MILWAUKEE AVE,STORM LAKE,50588,POINT (-95.202405 42.647492),11,BUENA VIST
336,2636,HY-VEE WINE AND SPIRITS / HUBBELL,2310 HUBBELL AVE,DES MOINES,50317,POINT (-93.573845 41.604312),77,POLK
337,2178,DOUBLE D LIQUOR STORE,618 ROSSVILLE ROAD,WAUKON,52172,POINT (-91.473634 43.262114),3,ALLAMAKEE
338,2561,HY-VEE FOOD STORE / FLEUR / DSM,4605 FLEUR DRIVE,DES MOINES,50321,POINT (-93.64494300000001 41.542748),77,POLK
339,3783,DYNO'S WINE AND SPIRITS / POCAHONTAS,14 1/2 E ELM,POCAHONTAS,50574,POINT (-94.66731100000001 42.732607),76,POCAHONTAS
340,5328,CORNERSTONE APOTHECARY,122 MAIN ST,VAN HORNE,52346,POINT (-92.091146 42.008325),6,BENTON
341,5351,DOWNTOWN LIQUOR,1203 5TH ST.,SIOUX CITY,51101,POINT (-96.394671 42.495324),97,WOODBURY
342,3728,BREWSKI'S BEVERAGE,726 CREEK TOP,COUNCIL BLUFFS,51503,POINT (-95.854809 41.262316),78,POTTAWATTA
343,3420,SAM'S CLUB 6344 / WINDSOR HEIGHTS,1101  73RD ST,WINDSOR HEIGHTS,50311,POINT (-93.718027 41.599172),77,POLK
344,2568,HY-VEE FOOD STORE #4 / CEDAR RAPIDS,1556 FIRST AVENUE NE,CEDAR RAPIDS,52402,POINT (-91.650755 41.988967),57,LINN
345,2502,HY-VEE WINE AND SPIRITS / ANKENY,410 NORTH ANKENY BLVD,ANKENY,50021,,77,POLK
346,2585,HY-VEE WINE AND SPIRITS / ALGONA,1516 HIGHWAY 169 NORTH,ALGONA,50511,POINT (-94.236003 43.081288),55,KOSSUTH
347,5251,NORTHSIDE LIQUOR,1303  NORTH FEDERAL,MASON CITY,50401,POINT (-93.201061 43.163663),17,CERRO GORD
348,3447,SAM'S CLUB 6432 / SIOUX CITY,4201 S. YORK ST.,SIOUX CITY,51106,POINT (-96.37082 42.43407),97,WOODBURY
349,4209,WAL-MART 5748 / GRIMES,2150 EAST 1ST ST,GRIMES,50111,POINT (-93.771698 41.688332),77,POLK
350,5261,GM MINI MART,2307  LUCAS STREET,MUSCATINE,52761,POINT (-91.071582 41.422928),70,MUSCATINE
351,5131,OASIS,1401  BUCHANAN ST,DES MOINES,50316,POINT (-93.599362 41.59878),77,POLK
352,5358,KUM & GO #1056/ BEVINGTON,101 E IA HWY 92,BEVINGTON,50033,POINT (-93.790419 41.360431),91,WARREN
353,3624,WAL-MART 0748 / NEWTON,300 IOWA SPEEDWAY DR,NEWTON,50208,POINT (-93.014458 41.697436),50,JASPER
354,2573,HY-VEE FOOD STORE / MUSCATINE,2400 2ND AVE,MUSCATINE,52761,POINT (-91.035138 41.451349),70,MUSCATINE
355,4568,SELECT MART   FLOYD BLVD,4103 FLOYD BLVD,SIOUX CITY,51108,POINT (-96.358413 42.54202),97,WOODBURY
356,2448,BOTTLE BOUTIQUE,705 E. SECOND,INDIANOLA,50125,POINT (-93.55261600000001 41.358176),91,WARREN
357,5319,WEST SIDE GROCERY,1802 W 7TH ST,DAVENPORT,52802,POINT (-90.60134 41.526774),82,SCOTT
358,5113,RAY'S SUPERMARKET  INC.,1975 FRANKLIN ST,WATERLOO,50703,POINT (-92.315215 42.495394),7,BLACK HAWK
359,5440,QUIK-PIK,502 WEST ERIE ST.,MISSOURI VALLEY,51555,POINT (-95.900592 41.556396),43,HARRISON
360,5005,LAURENS FOOD PRIDE,410 W MAIN ST,LAURENS,50554,,76,POCAHONTAS
361,4807,WILLIAMSBURG FOODS,103  W WALNUT ST,WILLIAMSBURG,52361,POINT (-92.007391 41.662819),48,IOWA
362,2475,PRIVATE CELLAR  INC.,206 2ND AVE NE,WEST BEND,50597,POINT (-94.443 42.96298),55,KOSSUTH
363,3789,WAL-MART 1393 / OSKALOOSA,2203 A AVENUE WEST,OSKALOOSA,52577,POINT (-92.669924 41.298516),62,MAHASKA
364,4397,QUIK TRIP #514 / ANKENY,802 E 1ST ST,ANKENY,50021,POINT (-93.586368 41.731862),77,POLK
365,4877,WORLD LIQUOR & TOBACCO,1775 NW 86TH ST,CLIVE,50325,POINT (-93.736232 41.607853),77,POLK
366,4678,FAREWAY STORES #124 / ADEL,804 NILE KINNICK DR,ADEL,50003,POINT (-94.01679600000001 41.61025),25,DALLAS
367,4745,WALGREENS #05042 / CEDAR RAPIDS,3325 16TH AVE SW,CEDAR RAPIDS,52404,POINT (-91.715363 41.963477),57,LINN
368,4641,KUM & GO #573 / SE 14TH DM,5830 SE 14TH ST,DES MOINES,50315,,77,POLK
369,3679,FRANKLIN STREET FLORAL & GIFT,103 FRANKLIN ST,MONONA,52159,POINT (-91.390767 43.055133),22,CLAYTON
370,3952,LOT-A-SPIRITS,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,SCOTT
371,2507,HY-VEE FOOD STORE #1 / BURLINGTON,939 ANGULAR,BURLINGTON,52601,POINT (-91.110752 40.801889),29,DES MOINES
372,4362,KUM & GO #135 / POLK CITY,303 W BROADWAY ST,POLK CITY,50226,POINT (-93.71443100000002 41.772214),77,POLK
373,4252,FAREWAY STORES #840 / MONTICELLO,433 N FARLEY ST,MONTICELLO,52310,POINT (-91.191385 42.241939),53,JONES
374,2517,HY-VEE FOOD STORE #1 / NEWTON,1501 FIRST AVENUE EAST,NEWTON,50208,POINT (-93.034296 41.69916),50,JASPER
375,2190,CENTRAL CITY LIQUOR  INC.,1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,POLK
376,4696,QUIK TRIP #517 / WEST DES MOINES,1451 22ND ST,WEST DES MOINES,50266,POINT (-93.735967 41.59527),77,POLK
377,2665,HY-VEE / WAUKEE,1005 E HICKMAN RD,WAUKEE,50263,POINT (-93.854477 41.615059),25,DALLAS
378,2233,FORBES LIQUOR LOCKER / REMI,2508 ENTERPRISE AVE,SPIRIT LAKE,51360,POINT (-95.126786 43.416433),30,DICKINSON
379,4519,CASEY'S GENERAL STORE #2923 / WDM,1850 22ND ST,WEST DES MOINES,50266,POINT (-93.736188 41.59992),77,POLK
380,5039,CASEY'S GENERAL STORE #3384 / SOLON,1200 S MARKET ST,SOLON,52333,POINT (-91.490658 41.797464),52,JOHNSON
381,4234,FAREWAY STORES #788 / SPENCER,104 E EIGHTH ST,SPENCER,51301,POINT (-95.143388 43.145797),21,CLAY
382,4888,CIRCLE S BLUFF STOP,302 1ST ST,SERGEANT BLUFF,51054,POINT (-96.361378 42.400333),97,WOODBURY
383,4310,FAREWAY STORES #502 / CHEROKEE,205 WEST BLUFF ST,CHEROKEE,51012,POINT (-95.551866 42.75508),18,CHEROKEE
384,4972,QUILLINS QUALITY FOODS MONONA,808 S MAIN ST,MONONA,52159,POINT (-91.389805 43.044875),22,CLAYTON
385,4463,CASEY'S GENERAL STORE #3031 / GARNER,145 US HWY 18 W,GARNER,50438,POINT (-93.603007 43.105833),41,HANCOCK
386,3417,BIG G FOOD STORE,PO BOX 261  310 W DILLON,MARENGO,52301,,48,IOWA
387,2661,HY-VEE FOOD STORE / SHELDON,1989 PARK ST,SHELDON,51201,POINT (-95.831721 43.186038),71,OBRIEN
388,5297,YESWAY STORE # 10018/ WEBSTER CITY,1803 SUPERIOR ST,WEBSTER CITY,50595,POINT (-93.815845 42.459531),40,HAMILTON
389,4084,FAREWAY STORES #061 / ANKENY,3205 NORTH ANKENY BLVD,ANKENY,50023,,77,POLK
390,4131,FAREWAY STORES #933 / URBANDALE,8450 MEREDITH DR,URBANDALE,50322,POINT (-93.734312 41.643829),77,POLK
391,3756,MAIN STREET LIQUORS / MANNING,316 MAIN ST,MANNING,51455,POINT (-95.065122 41.908573),14,CARROLL
392,4619,SMOKIN' JOE'S #3 TOBACCO AND LIQUOR OUTLET,1737 AVE H,FORT MADISON,52627,POINT (-91.32982400000002 40.63021),56,LEE
393,4421,KUM & GO # 1 / HAMPTON,609 CENTRAL AVE W,HAMPTON,50441,POINT (-93.21508 42.741741),35,FRANKLIN
394,4917,KUM & GO #115 / PERRY,1115 IA HWY 141,PERRY,50220,POINT (-94.10386 41.830334),25,DALLAS
395,2554,HY-VEE FOOD STORE / DAVENPORT,3019 ROCKINGHAM ROAD,DAVENPORT,52802,POINT (-90.620725 41.510523),82,SCOTT
396,2619,HY-VEE WINE AND SPIRITS / WDM,1725  74TH ST,WEST DES MOINES,50266,POINT (-93.808855 41.598515),77,POLK
397,4959,BANI'S,2128 COLLEGE ST,CEDAR FALLS,50613,POINT (-92.455801 42.518018000000005),7,BLACK HAWK
398,4256,FAREWAY STORES #912 / SIOUX CENTER,115  1ST AVE NW,SIOUX CENTER,51250,POINT (-96.176959 43.078003),84,SIOUX
399,5436,SMOKIN' JOE'S #8 TOBACCO AND LIQUOR OUTLET,90 W. KIMBERLY RD STE 55-56,DAVENPORT,52806,,82,SCOTT
400,2558,HY-VEE FOOD STORE / MOUNT PLEASANT,1700 E WASHINGTON,MOUNT PLEASANT,52641,POINT (-91.52888 40.962331000000006),44,HENRY
401,5335,EXPO LIQUOR,1810 STATE STREET,BETTENDORF,52722,POINT (-90.506775 41.525308),82,SCOTT
402,5268,THE DEPOT ATKINS,188  PARKRIDGE RD,ATKINS,52206,,6,BENTON
403,5162,URBANDALE LIQUOR,6401  DOUGLAS AVE,URBANDALE,50322,POINT (-93.705732 41.629411),77,POLK
404,3942,TWIN TOWN LIQUOR,104 HIGHWAY 30 WEST,TOLEDO,52342,POINT (-92.579446 41.985985),86,TAMA
405,4786,CASEY'S GENERAL STORE #1706 / WINTERSET,1021 N 1ST ST,WINTERSET,50273,POINT (-94.013479 41.34362600000001),61,MADISON
406,5343,FROHLICH'S SUPER VALU,403 MAIN ST.,COON RAPIDS,50058,POINT (-94.676021 41.870861),14,CARROLL
407,4248,FAREWAY STORES #021 / SHELDON,2603 PARK ST,SHELDON,51201,POINT (-95.821001 43.186061),71,OBRIEN
408,4229,FAREWAY STORES #790 / HARLAN,1910  23RD ST,HARLAN,51537,POINT (-95.339845 41.650132),83,SHELBY
409,2228,RODGERS SPIRITS AND MORE,53 GREEN ST,WINTERSET,50273,POINT (-94.013374 41.336405),61,MADISON
410,5334,MILL ST LIQUOR,107 N MILL ST,LAKE MILLS,50450,POINT (-93.535032 43.419668),95,WINNEBAGO
411,4067,FREEMAN FOODS,268 8TH AVE,WELLMAN,52356,POINT (-91.837922 41.465008),90,WAPELLO
412,4941,KUM & GO #170 / URBANDALE,6990 DOUGLAS AVE,URBANDALE,50322,POINT (-93.711902 41.629415),77,POLK
413,5190,GUPPY'S ON THE GO / WALFORD,200 HWY 151 E,WALFORD,52351,POINT (-91.828571 41.881821),57,LINN
414,4738,CASEY'S GENERAL STORE #2284 / COUNCIL BLUFFS,1030  VETERAN MEMORIAL HWY,COUNCIL BLUFFS,51501,POINT (-95.860337 41.219703),78,POTTAWATTA
415,2597,HY-VEE FOOD STORE / CHEROKEE,1300 N. SECOND,CHEROKEE,51012,POINT (-95.552585 42.765259),18,CHEROKEE
416,5100,SAM'S FOOD,648 N  MARQUETTE ST,DAVENPORT,52802,POINT (-90.590879 41.526469),82,SCOTT
417,3528,SUPER TARGET T-0804 MASON CITY,3450  4TH ST SW,MASON CITY,50401,POINT (-93.250371 43.148393),17,CERRO GORD
418,5153,OAK STREET STATION LLC,2403 US HWY 18,INWOOD,51240,,60,LYON
419,5253,THE CORNER STORE,4200  LEWIS ACCESS RD,CENTER POINT,52213,POINT (-91.774711 42.181816),57,LINN
420,5441,LIQUOR ON THE CORNER,300 EAST MAIN,CHEROKEE,51012,POINT (-95.547298 42.749597),18,CHEROKEE
